Date,ConfirmedCases,ConfirmedDeaths,StringencyIndex_Average,GovernmentResponseIndex_Average,ContainmentHealthIndex_Average,EconomicSupportIndex
2022-03-30,24751850,139000,18.82,33.5,38.29,0
2022-03-31,24921161,139139,18.82,33.5,38.29,0
2022-04-01,25068545,139272,18.82,33.5,38.29,0
2022-04-02,25200659,139340,18.82,33.5,38.29,0
2022-04-03,25302925,139371,18.82,33.5,38.29,0
2022-04-04,25330573,139520,18.82,33.5,38.29,0
2022-04-05,25529204,139640,18.82,33.5,38.29,0
2022-04-06,25679132,139755,18.82,33.5,38.29,0
2022-04-07,25837924,139860,18.82,33.5,38.29,0
2022-04-08,25985800,139999,18.82,33.5,38.29,0
2022-04-09,26127490,140086,18.82,33.5,38.29,0
2022-04-10,26235144,140131,18.82,33.5,38.29,0
2022-04-11,26256894,140307,18.82,33.5,38.29,0
2022-04-12,26447656,140466,18.82,33.5,38.29,0
2022-04-13,26581294,140607,18.82,33.5,38.29,0
2022-04-14,26718636,140740,18.82,33.5,38.29,0
2022-04-15,26844030,140891,18.82,33.5,38.29,0
2022-04-16,26955613,140952,18.82,33.5,38.29,0
2022-04-17,27042263,140987,18.82,33.5,38.29,0
2022-04-18,27062073,141035,18.82,33.5,38.29,0
2022-04-19,27083370,141216,18.82,33.5,38.29,0
2022-04-20,27239081,141443,18.82,33.5,38.29,0
2022-04-21,27343088,141628,18.82,33.5,38.29,0
2022-04-22,27416764,141763,18.82,33.5,38.29,0
2022-04-23,27497335,141838,18.82,33.5,38.29,0
2022-04-24,27556289,141878,18.82,33.5,38.29,0
2022-04-25,27567552,142074,18.82,33.5,38.29,0
2022-04-26,27665050,142244,18.82,33.5,38.29,0
2022-04-27,27719872,142389,18.82,33.5,38.29,0
2022-04-28,27779632,142521,18.82,33.5,38.29,0
2022-04-29,27829894,142678,18.82,33.5,38.29,0
2022-04-30,27879376,142739,18.82,33.5,38.29,0
2022-05-01,27916102,142771,18.82,33.5,38.29,0
2022-05-02,27924839,142951,18.82,33.5,38.29,0
2022-05-03,27978577,143062,18.82,33.5,38.29,0
2022-05-04,28026502,143176,18.82,33.5,38.29,0
2022-05-05,28070727,143298,18.82,33.5,38.29,0
2022-05-06,28108929,143408,18.82,33.5,38.29,0
2022-05-07,28146887,143470,18.82,33.5,38.29,0
2022-05-08,28176211,143524,18.82,33.5,38.29,0
2022-05-09,28181004,143655,18.81,33.5,38.29,0
2022-05-10,28229588,143772,18.81,33.5,38.29,0
2022-05-11,28269887,143868,18.81,33.5,38.29,0
2022-05-12,28305934,143952,18.81,33.5,38.29,0
2022-05-13,28334484,144048,18.81,33.5,38.29,0
2022-05-14,28364943,144059,18.81,33.5,38.29,0
2022-05-15,28387787,144066,18.81,33.5,38.29,0
2022-05-16,28391147,144269,18.81,33.5,38.29,0
2022-05-17,28429331,144351,18.81,33.5,38.29,0
2022-05-18,28493347,144431,18.81,33.5,38.29,0
2022-05-19,28521189,144498,18.81,33.5,38.29,0
2022-05-20,28540650,144563,18.81,33.5,38.29,0
2022-05-21,28563157,144565,18.81,33.5,38.29,0
2022-05-22,28580122,144568,18.81,33.5,38.29,0
2022-05-23,28550384,144700,18.81,33.5,38.28,0
2022-05-24,28575859,144779,18.81,33.5,38.28,0
2022-05-25,28597865,144830,18.81,33.5,38.28,0
2022-05-26,28619099,144858,18.81,33.5,38.28,0
2022-05-27,28623271,144903,18.81,33.5,38.28,0
2022-05-28,28646853,144903,18.81,33.5,38.28,0
2022-05-29,28663293,144904,18.81,33.5,38.28,0
2022-05-30,28667966,145025,18.81,33.5,38.28,0
2022-05-31,28703050,145101,18.81,33.5,38.28,0
2022-06-01,28721343,145138,18.81,33.5,38.28,0
2022-06-02,28744662,145172,18.81,33.5,38.28,0
2022-06-03,28769716,145210,18.81,33.5,38.28,0
2022-06-04,28794888,145213,18.81,33.5,38.28,0
2022-06-05,28815430,145216,18.81,33.5,38.28,0
2022-06-06,28821614,145216,18.81,33.5,38.28,0
2022-06-07,28825328,145332,18.81,33.5,38.28,0
2022-06-08,28879130,145409,18.81,33.5,38.28,0
2022-06-09,28917357,145439,18.81,33.5,38.28,0
2022-06-10,28917357,145439,18.81,33.5,38.28,0
2022-06-11,28917263,145478,18.81,33.5,38.28,0
2022-06-12,28917263,145478,18.81,33.5,38.28,0
2022-06-13,28917263,145478,18.81,33.5,38.28,0
2022-06-14,29081355,145613,18.81,33.5,38.28,0
2022-06-15,29133309,145662,18.81,33.5,38.28,0
2022-06-16,29186390,145711,18.81,33.5,38.28,0
2022-06-17,29236926,145754,18.81,33.5,38.28,0
2022-06-18,29236926,145754,18.81,33.5,38.28,0
2022-06-19,29236926,145754,18.81,33.5,38.28,0
2022-06-20,29338883,145821,18.81,33.5,38.28,0
2022-06-21,29422836,145869,18.81,33.5,38.28,0
2022-06-22,29499502,145927,18.81,33.5,38.28,0
2022-06-23,29579354,145967,18.81,33.5,38.28,0
2022-06-24,29658559,146016,18.81,33.5,38.28,0
2022-06-25,29658559,146016,18.81,33.5,38.28,0
2022-06-26,29658559,146016,18.81,33.49,38.28,0
2022-06-27,29823387,146105,18.81,33.49,38.28,0
2022-06-28,29958577,146123,18.81,33.49,38.28,0
2022-06-29,30083301,146171,18.81,33.49,38.28,0
2022-06-30,30216647,146213,18.81,33.49,38.28,0
2022-07-01,30341632,146265,18.81,33.49,38.28,0
2022-07-02,30341632,146265,18.81,33.49,38.28,0
2022-07-03,30341632,146265,18.81,33.49,38.28,0
2022-07-04,30584880,146406,18.8,33.49,38.28,0
2022-07-05,30781967,146473,18.8,33.49,38.28,0
2022-07-06,30936582,146526,18.8,33.49,38.28,0
2022-07-07,31097847,146615,18.8,33.49,38.28,0
2022-07-08,31235794,146682,18.8,33.49,38.28,0
2022-07-09,31235794,146682,18.8,33.49,38.28,0
2022-07-10,31235794,146682,18.8,33.49,38.28,0
2022-07-11,31487131,146844,18.8,33.49,38.28,0
2022-07-12,31659753,146958,18.8,33.49,38.28,0
2022-07-13,31787395,147067,18.8,33.49,38.28,0
2022-07-14,31787395,147067,18.8,33.49,38.28,0
2022-07-15,31787395,147067,18.8,33.49,38.28,0
2022-07-16,31787395,147067,18.8,33.49,38.28,0
2022-07-17,31787395,147067,18.8,33.49,38.28,0
2022-07-18,32141518,147482,18.8,33.49,38.28,0
2022-07-19,32269027,147619,18.8,33.49,38.28,0
2022-07-20,32358740,147744,18.8,33.49,38.28,0
2022-07-21,32439609,147877,18.8,33.49,38.28,0
2022-07-22,32513712,147990,18.8,33.49,38.28,0
2022-07-23,32513712,147990,18.8,33.49,38.28,0
2022-07-24,32513712,147990,18.8,33.49,38.28,0
2022-07-25,32643471,148200,18.8,33.49,38.28,0
2022-07-26,32723412,148306,18.8,33.49,38.28,0
2022-07-27,32782050,148409,18.8,33.49,38.28,0
2022-07-28,32827964,148514,18.8,33.49,38.28,0
2022-07-29,32872716,148603,18.8,33.49,38.28,0
2022-07-30,32872716,148603,18.8,33.49,38.28,0
2022-07-31,32872716,148603,18.8,33.49,38.28,0
2022-08-01,32952778,148799,11.11,25.52,29.17,0
2022-08-02,33001908,148885,11.11,25.52,29.17,0
2022-08-03,33040311,148975,11.11,25.52,29.17,0
2022-08-04,33068287,149055,11.11,25.52,29.17,0
2022-08-05,33098879,149135,11.11,25.52,29.17,0
2022-08-06,33098879,149135,11.11,25.52,29.17,0
2022-08-07,33098879,149135,11.11,25.52,29.17,0
2022-08-08,33153696,149309,11.11,25.52,29.17,0
2022-08-09,33191512,149420,11.11,25.52,29.17,0
2022-08-10,33218593,149508,11.11,25.52,29.17,0
2022-08-11,33242582,149588,11.11,25.52,29.17,0
2022-08-12,33256395,149648,11.11,25.52,29.17,0
2022-08-13,33256395,149648,11.11,25.52,29.17,0
2022-08-14,33256395,149648,11.11,25.52,29.17,0
2022-08-15,33256395,149648,11.11,25.52,29.17,0
2022-08-16,33298533,149807,11.11,25.52,29.17,0
2022-08-17,33334278,149900,11.11,25.52,29.17,0
2022-08-18,33357883,149992,11.11,25.52,29.17,0
2022-08-19,33372974,150064,11.11,25.52,29.17,0
2022-08-20,33372974,150064,11.11,25.52,29.17,0
2022-08-21,33372974,150064,11.11,25.52,29.17,0
2022-08-22,33411676,150180,11.11,25.52,29.17,0
2022-08-23,33440664,150268,11.11,22.4,25.6,0
2022-08-24,33461953,150325,11.11,22.4,25.6,0
2022-08-25,33481790,150369,11.11,22.4,25.6,0
2022-08-26,33493920,150414,11.11,22.4,25.6,0
2022-08-27,33493920,150414,11.11,22.4,25.6,0
2022-08-28,33493920,150414,11.11,22.4,25.6,0
2022-08-29,33529669,150524,11.11,22.4,25.6,0
2022-08-30,33553391,150575,11.11,22.4,25.6,0
2022-08-31,33572631,150629,11.11,22.4,25.6,0
2022-09-01,33591277,150670,11.11,22.4,25.6,0
